user_id;requete;11pt_avg;P_1;P_10;P_100;P_1000;P_15;P_2;P_20;P_200;P_30;P_5;P_50;P_500;Rndcg;Rprec;bpref;iprec_at_recall_0.00;iprec_at_recall_0.10;iprec_at_recall_0.20;iprec_at_recall_0.30;iprec_at_recall_0.40;iprec_at_recall_0.50;iprec_at_recall_0.60;iprec_at_recall_0.70;iprec_at_recall_0.80;iprec_at_recall_0.90;iprec_at_recall_1.00;map;ndcg;ndcg_cut_10;ndcg_cut_100;ndcg_cut_1000;ndcg_cut_15;ndcg_cut_20;ndcg_cut_200;ndcg_cut_30;ndcg_cut_5;ndcg_cut_500;ndcg_rel;num_rel;num_rel_ret;num_ret;recall_1;recall_10;recall_100;recall_1000;recall_15;recall_2;recall_20;recall_200;recall_30;recall_5;recall_50;recall_500;recip_rank;relative_P_1;relative_P_10;relative_P_100;relative_P_1000;relative_P_15;relative_P_2;relative_P_20;relative_P_200;relative_P_30;relative_P_5;relative_P_50;relative_P_500;set_F;set_P;set_map;set_recall;set_relative_P;success_1;success_10;success_5
user_25;292;0.0303;0.0;0.1000;0.0600;0.0180;0.0667;0.0;0.0500;0.0550;0.0333;0.2000;0.0;0.0340;0.0750;0.0422;0.0583;0.3333;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0038;0.0622;0.0858;0.0589;0.0622;0.0700;0.0601;0.0549;0.0479;0.1182;0.0597;0.0621;308;18;0.0;0.0;0.0032;0.0195;0.0584;0.0032;0.0;0.0032;0.0357;0.0032;0.0032;0.0;0.0552;0.3333;0.0;0.1000;0.0600;0.0584;0.0667;0.0;0.0500;0.0550;0.0333;0.2000;0.0;0.0552;0.0275;0.0180;0.0011;0.0584;0.0584;0.0000;1.0000;1.0000
user_25;293;0.0012;0.0;0.0000;0.0000;0.0030;0.0000;0.0;0.0000;0.0100;0.0000;0.0000;0.0;0.0060;0.0031;0.0000;0.0245;0.0127;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0003;0.0124;0.0000;0.0000;0.0124;0.0000;0.0000;0.0096;0.0000;0.0000;0.0124;0.0123;121;3;0.0;0.0;0.0000;0.0000;0.0248;0.0000;0.0;0.0000;0.0165;0.0000;0.0000;0.0;0.0248;0.0077;0.0;0.0000;0.0000;0.0248;0.0000;0.0;0.0000;0.0165;0.0000;0.0000;0.0;0.0248;0.0054;0.0030;0.0001;0.0248;0.0248;0.0000;0.0000;0.0000
user_25;296;0.0909;0.0;0.1000;0.0500;0.0060;0.0667;0.0;0.0500;0.0300;0.0333;0.2000;0.0;0.0120;0.0544;0.0385;0.0378;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0089;0.0507;0.0734;0.0502;0.0507;0.0615;0.0537;0.0507;0.0437;0.1131;0.0507;0.0528;156;6;0.0;0.0;0.0064;0.0321;0.0385;0.0064;0.0;0.0064;0.0385;0.0064;0.0064;0.0;0.0385;1.0000;0.0;0.1000;0.0500;0.0385;0.0667;0.0;0.0500;0.0385;0.0333;0.2000;0.0;0.0385;0.0104;0.0060;0.0002;0.0385;0.0385;1.0000;1.0000;1.0000
user_25;297;0.0909;0.0;0.2000;0.0600;0.0090;0.1333;0.0;0.1500;0.0400;0.1333;0.4000;0.0;0.0160;0.2263;0.0488;0.0537;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0164;0.0912;0.2942;0.1108;0.0912;0.2377;0.2316;0.0878;0.2050;0.4131;0.0878;0.0999;164;9;0.0;0.0;0.0122;0.0366;0.0549;0.0122;0.0;0.0183;0.0488;0.0244;0.0122;0.0;0.0488;1.0000;0.0;0.2000;0.0600;0.0549;0.1333;0.0;0.1500;0.0488;0.1333;0.4000;0.0;0.0488;0.0155;0.0090;0.0005;0.0549;0.0549;1.0000;1.0000;1.0000
user_25;298;0.0303;0.0;0.3000;0.0800;0.0100;0.2667;0.0;0.2000;0.0400;0.1667;0.2000;0.0;0.0200;0.0588;0.0530;0.0646;0.3333;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0117;0.0525;0.0780;0.0527;0.0525;0.0823;0.0685;0.0464;0.0699;0.0424;0.0525;0.0531;151;10;0.0;0.0;0.0199;0.0530;0.0662;0.0265;0.0;0.0265;0.0530;0.0331;0.0066;0.0;0.0662;0.3333;0.0;0.3000;0.0800;0.0662;0.2667;0.0;0.2000;0.0530;0.1667;0.2000;0.0;0.0662;0.0174;0.0100;0.0007;0.0662;0.0662;0.0000;1.0000;1.0000
user_25;300;0.0001;0.0;0.0000;0.0000;0.0010;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0019;0.0000;0.0153;0.0013;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0057;0.0000;0.0000;0.0057;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0057;62;1;0.0;0.0;0.0000;0.0000;0.0161;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0013;0.0;0.0000;0.0000;0.0161;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0019;0.0010;0.0000;0.0161;0.0161;0.0000;0.0000;0.0000
user_26;251;0.0455;0.0;0.2000;0.0400;0.0050;0.1333;0.0;0.1000;0.0250;0.0667;0.4000;0.0;0.0100;0.0472;0.0276;0.0273;0.5000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0065;0.0442;0.1168;0.0509;0.0442;0.0906;0.0754;0.0442;0.0579;0.1800;0.0442;0.0462;181;5;1000;0.0;0.0110;0.0221;0.0276;0.0110;0.0;0.0110;0.0276;0.0110;0.0110;0.0;0.0276;0.5000;0.0;0.2000;0.0400;0.0276;0.1333;0.0;0.1000;0.0276;0.0667;0.4000;0.0;0.0276;0.0085;0.0050;0.0001;0.0276;0.0276;0.0000;1.0000;1.0000
user_26;252;0.0152;0.0;0.1000;0.0800;0.0080;0.1333;0.0;0.1000;0.0400;0.1667;0.0000;0.0;0.0160;0.0361;0.0656;0.0636;0.1667;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0083;0.0566;0.0313;0.0635;0.0566;0.0496;0.0449;0.0566;0.0806;0.0000;0.0566;0.0571;122;8;0.0;0.0;0.0082;0.0656;0.0656;0.0164;0.0;0.0164;0.0656;0.0410;0.0000;0.0;0.0656;0.1250;0.0;0.1000;0.0800;0.0656;0.1333;0.0;0.1000;0.0656;0.1667;0.0000;0.0;0.0656;0.0143;0.0080;0.0005;0.0656;0.0656;0.0000;1.0000;0.0000
user_26;253;0.0909;0.0;0.2000;0.0700;0.0100;0.1333;0.0;0.1000;0.0350;0.1667;0.4000;0.0;0.0200;0.1095;0.0479;0.0670;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0171;0.0867;0.1834;0.0858;0.0867;0.1537;0.1342;0.0743;0.1371;0.2826;0.0867;0.0942;146;10;0.0;0.0;0.0137;0.0479;0.0685;0.0137;0.0;0.0137;0.0479;0.0342;0.0137;0.0;0.0685;1.0000;0.0;0.2000;0.0700;0.0685;0.1333;0.0;0.1000;0.0479;0.1667;0.4000;0.0;0.0685;0.0175;0.0100;0.0007;0.0685;0.0685;1.0000;1.0000;1.0000
user_26;255;0.0682;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0565;0.2000;0.2000;0.2500;0.2500;0.2500;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0500;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0848;0.0862;5;1;0.0;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2500;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.2000;0.2000;0.2000;0.0;0.2000;0.0020;0.0010;0.0002;0.2000;0.2000;0.0000;1.0000;1.0000
user_26;259;0.0909;0.0;0.4000;0.0800;0.0080;0.3333;0.0;0.3000;0.0400;0.2000;0.6000;0.0;0.0160;0.2567;0.0714;0.0704;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0400;0.1350;0.3919;0.1456;0.1350;0.3591;0.3379;0.1350;0.2715;0.4653;0.1350;0.1537;112;8;0.0;0.0;0.0357;0.0714;0.0714;0.0446;0.0;0.0536;0.0714;0.0536;0.0268;0.0;0.0714;1.0000;0.0;0.4000;0.0800;0.0714;0.3333;0.0;0.3000;0.0714;0.2000;0.6000;0.0;0.0714;0.0144;0.0080;0.0006;0.0714;0.0714;1.0000;1.0000;1.0000
user_26;261;0.0076;0.0;0.0000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.0000;0.0;0.0020;0.0192;0.0476;0.0408;0.0833;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0040;0.0288;0.0000;0.0288;0.0288;0.0338;0.0295;0.0288;0.0288;0.0000;0.0288;0.0292;21;1;0.0;0.0;0.0000;0.0476;0.0476;0.0476;0.0;0.0476;0.0476;0.0476;0.0000;0.0;0.0476;0.0833;0.0;0.0000;0.0476;0.0476;0.0667;0.0;0.0500;0.0476;0.0476;0.0000;0.0;0.0476;0.0020;0.0010;0.0000;0.0476;0.0476;0.0000;0.0000;0.0000
user_26;263;0.0027;0.0;0.0000;0.0200;0.0070;0.0000;0.0;0.0000;0.0150;0.0000;0.0000;0.0;0.0100;0.0141;0.0131;0.0449;0.0294;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0007;0.0321;0.0000;0.0132;0.0321;0.0000;0.0000;0.0142;0.0000;0.0000;0.0257;0.0316;153;7;0.0;0.0;0.0000;0.0131;0.0458;0.0000;0.0;0.0000;0.0196;0.0000;0.0000;0.0;0.0327;0.0149;0.0;0.0000;0.0200;0.0458;0.0000;0.0;0.0000;0.0196;0.0000;0.0000;0.0;0.0327;0.0121;0.0070;0.0003;0.0458;0.0458;0.0000;0.0000;0.0000
user_26;267;0.0909;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0262;0.0118;0.0118;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0118;0.0236;0.0734;0.0236;0.0236;0.0569;0.0473;0.0236;0.0364;0.1131;0.0236;0.0273;85;1;0.0;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;0.0118;0.0118;0.0118;0.0;0.0118;1.0000;0.0;0.1000;0.0118;0.0118;0.0667;0.0;0.0500;0.0118;0.0333;0.2000;0.0;0.0118;0.0018;0.0010;0.0000;0.0118;0.0118;1.0000;1.0000;1.0000
user_26;270;0.0184;0.0;0.1000;0.0500;0.0070;0.1333;0.0;0.1500;0.0250;0.1333;0.0000;0.0;0.0100;0.0501;0.0758;0.0957;0.1905;0.0117;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0117;0.0772;0.0294;0.0681;0.0772;0.0433;0.0536;0.0681;0.0729;0.0000;0.0681;0.0758;66;7;0.0;0.0;0.0152;0.0758;0.1061;0.0303;0.0;0.0455;0.0758;0.0606;0.0000;0.0;0.0758;0.1250;0.0;0.1000;0.0758;0.1061;0.1333;0.0;0.1500;0.0758;0.1333;0.0000;0.0;0.0758;0.0131;0.0070;0.0007;0.1061;0.1061;0.0000;1.0000;0.0000
user_26;271;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;15;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_26;273;0.0076;0.0;0.0000;0.0200;0.0030;0.0667;0.0;0.0500;0.0100;0.0333;0.0000;0.0;0.0060;0.0242;0.0500;0.0575;0.0833;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0038;0.0361;0.0000;0.0323;0.0361;0.0395;0.0337;0.0323;0.0278;0.0000;0.0361;0.0363;40;3;0.0;0.0;0.0000;0.0500;0.0750;0.0250;0.0;0.0250;0.0500;0.0250;0.0000;0.0;0.0750;0.0833;0.0;0.0000;0.0500;0.0750;0.0667;0.0;0.0500;0.0500;0.0333;0.0000;0.0;0.0750;0.0058;0.0030;0.0002;0.0750;0.0750;0.0000;0.0000;0.0000
user_26;274;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;100;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_26;276;0.0909;0.0;0.2000;0.0800;0.0100;0.2667;0.0;0.3000;0.0400;0.2333;0.4000;0.0;0.0180;0.0766;0.0402;0.0495;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0146;0.0619;0.1017;0.0778;0.0619;0.1090;0.1166;0.0575;0.1048;0.1568;0.0599;0.0651;199;10;0.0;0.0;0.0101;0.0402;0.0503;0.0201;0.0;0.0302;0.0402;0.0352;0.0101;0.0;0.0452;1.0000;0.0;0.2000;0.0800;0.0503;0.2667;0.0;0.3000;0.0402;0.2333;0.4000;0.0;0.0452;0.0167;0.0100;0.0005;0.0503;0.0503;1.0000;1.0000;1.0000
user_26;277;0.0005;0.0;0.0000;0.0000;0.0020;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0040;0.0024;0.0000;0.0281;0.0050;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0001;0.0095;0.0000;0.0000;0.0095;0.0000;0.0000;0.0000;0.0000;0.0000;0.0095;0.0095;62;2;0.0;0.0;0.0000;0.0000;0.0323;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0323;0.0037;0.0;0.0000;0.0000;0.0323;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0323;0.0038;0.0020;0.0001;0.0323;0.0323;0.0000;0.0000;0.0000
user_26;278;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;4;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_26;282;0.0909;0.0;0.4000;0.1300;0.0190;0.4000;0.0;0.3500;0.0700;0.3333;0.6000;0.0;0.0360;0.2549;0.0693;0.0907;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0337;0.1407;0.4288;0.1977;0.1407;0.4235;0.3907;0.1248;0.3739;0.5221;0.1377;0.1594;202;19;0.0;0.0;0.0198;0.0644;0.0941;0.0297;0.0;0.0347;0.0693;0.0495;0.0149;0.0;0.0891;1.0000;0.0;0.4000;0.1300;0.0941;0.4000;0.0;0.3500;0.0700;0.3333;0.6000;0.0;0.0891;0.0316;0.0190;0.0018;0.0941;0.0941;1.0000;1.0000;1.0000
user_26;284;0.0909;0.0;0.8000;0.1400;0.0180;0.6667;0.0;0.5000;0.0700;0.4000;1.0000;0.0;0.0280;0.2703;0.0611;0.0779;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0471;0.1568;0.5555;0.2093;0.1568;0.5145;0.4493;0.1595;0.3849;0.7104;0.1499;0.1810;229;18;0.0;0.0;0.0349;0.0611;0.0786;0.0437;0.0;0.0437;0.0611;0.0524;0.0218;0.0;0.0611;1.0000;0.0;0.8000;0.1400;0.0786;0.6667;0.0;0.5000;0.0700;0.4000;1.0000;0.0;0.0611;0.0293;0.0180;0.0014;0.0786;0.0786;1.0000;1.0000;1.0000
user_26;285;0.0505;0.0;0.5000;0.0700;0.0090;0.4000;0.0;0.3000;0.0400;0.2333;0.4000;0.0;0.0180;0.0976;0.0372;0.0410;0.5556;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0157;0.0740;0.2771;0.0995;0.0740;0.2457;0.2166;0.0743;0.1966;0.2157;0.0740;0.0797;215;9;0.0;0.0;0.0233;0.0326;0.0419;0.0279;0.0;0.0279;0.0372;0.0326;0.0093;0.0;0.0419;0.5000;0.0;0.5000;0.0700;0.0419;0.4000;0.0;0.3000;0.0400;0.2333;0.4000;0.0;0.0419;0.0148;0.0090;0.0004;0.0419;0.0419;0.0000;1.0000;1.0000
user_26;286;0.0909;0.0;0.2000;0.0200;0.0060;0.1333;0.0;0.1000;0.0150;0.0667;0.2000;0.0;0.0120;0.1134;0.0244;0.0484;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0107;0.0783;0.2186;0.0686;0.0783;0.1793;0.1545;0.0665;0.1237;0.2261;0.0783;0.0843;123;6;0.0;0.0;0.0163;0.0163;0.0488;0.0163;0.0;0.0163;0.0244;0.0163;0.0081;0.0;0.0488;1.0000;0.0;0.2000;0.0200;0.0488;0.1333;0.0;0.1000;0.0244;0.0667;0.2000;0.0;0.0488;0.0107;0.0060;0.0003;0.0488;0.0488;1.0000;1.0000;1.0000
user_26;287;0.0909;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.1062;0.0213;0.0213;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0213;0.0776;0.1572;0.0776;0.0776;0.1302;0.1129;0.0776;0.0911;0.2261;0.0776;0.0902;47;1;0.0;0.0;0.0213;0.0213;0.0213;0.0213;0.0;0.0213;0.0213;0.0213;0.0213;0.0;0.0213;1.0000;0.0;0.1000;0.0213;0.0213;0.0667;0.0;0.0500;0.0213;0.0333;0.2000;0.0;0.0213;0.0019;0.0010;0.0000;0.0213;0.0213;1.0000;1.0000;1.0000
user_26;289;0.0004;0.0;0.0000;0.0000;0.0020;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0040;0.0038;0.0000;0.0285;0.0042;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0002;0.0154;0.0000;0.0000;0.0154;0.0000;0.0000;0.0000;0.0000;0.0000;0.0154;0.0152;47;2;0.0;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0030;0.0;0.0000;0.0000;0.0426;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0426;0.0038;0.0020;0.0001;0.0426;0.0426;0.0000;0.0000;0.0000
user_26;291;0.0182;0.0;0.1000;0.0100;0.0010;0.0667;0.0;0.0500;0.0050;0.0333;0.2000;0.0;0.0020;0.0254;0.0455;0.0413;0.2000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0091;0.0304;0.0395;0.0304;0.0304;0.0348;0.0315;0.0304;0.0304;0.0561;0.0304;0.0315;22;1;0.0;0.0;0.0455;0.0455;0.0455;0.0455;0.0;0.0455;0.0455;0.0455;0.0455;0.0;0.0455;0.2000;0.0;0.1000;0.0455;0.0455;0.0667;0.0;0.0500;0.0455;0.0455;0.2000;0.0;0.0455;0.0020;0.0010;0.0000;0.0455;0.0455;0.0000;1.0000;1.0000
user_26;292;0.0909;0.0;0.1000;0.0600;0.0190;0.0667;0.0;0.0500;0.0550;0.0333;0.2000;0.0;0.0340;0.1173;0.0455;0.0615;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0061;0.0750;0.1717;0.0818;0.0750;0.1400;0.1202;0.0691;0.0958;0.2364;0.0713;0.0769;308;19;0.0;0.0;0.0032;0.0195;0.0617;0.0032;0.0;0.0032;0.0357;0.0032;0.0032;0.0;0.0552;1.0000;0.0;0.1000;0.0600;0.0617;0.0667;0.0;0.0500;0.0550;0.0333;0.2000;0.0;0.0552;0.0291;0.0190;0.0012;0.0617;0.0617;1.0000;1.0000;1.0000
user_26;293;0.0364;0.0;0.2000;0.0500;0.0060;0.1333;0.0;0.1500;0.0250;0.1000;0.4000;0.0;0.0100;0.0590;0.0413;0.0483;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0082;0.0487;0.0903;0.0443;0.0487;0.0754;0.0788;0.0412;0.0640;0.1362;0.0412;0.0499;121;6;0.0;0.0;0.0165;0.0413;0.0496;0.0165;0.0;0.0248;0.0413;0.0248;0.0165;0.0;0.0413;0.2500;0.0;0.2000;0.0500;0.0496;0.1333;0.0;0.1500;0.0413;0.1000;0.4000;0.0;0.0413;0.0107;0.0060;0.0003;0.0496;0.0496;0.0000;1.0000;1.0000
user_26;296;0.0909;0.0;0.1000;0.0500;0.0060;0.0667;0.0;0.0500;0.0300;0.0333;0.2000;0.0;0.0120;0.0544;0.0385;0.0378;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0089;0.0507;0.0734;0.0502;0.0507;0.0615;0.0537;0.0507;0.0437;0.1131;0.0507;0.0528;156;6;0.0;0.0;0.0064;0.0321;0.0385;0.0064;0.0;0.0064;0.0385;0.0064;0.0064;0.0;0.0385;1.0000;0.0;0.1000;0.0500;0.0385;0.0667;0.0;0.0500;0.0385;0.0333;0.2000;0.0;0.0385;0.0104;0.0060;0.0002;0.0385;0.0385;1.0000;1.0000;1.0000
user_26;297;0.0909;0.0;0.2000;0.0600;0.0090;0.1333;0.0;0.1500;0.0400;0.1333;0.4000;0.0;0.0160;0.2263;0.0488;0.0537;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0164;0.0912;0.2942;0.1108;0.0912;0.2377;0.2316;0.0878;0.2050;0.4131;0.0878;0.0999;164;9;0.0;0.0;0.0122;0.0366;0.0549;0.0122;0.0;0.0183;0.0488;0.0244;0.0122;0.0;0.0488;1.0000;0.0;0.2000;0.0600;0.0549;0.1333;0.0;0.1500;0.0488;0.1333;0.4000;0.0;0.0488;0.0155;0.0090;0.0005;0.0549;0.0549;1.0000;1.0000;1.0000
user_26;298;0.0909;0.0;0.3000;0.0500;0.0100;0.2000;0.0;0.1500;0.0300;0.1333;0.2000;0.0;0.0160;0.0502;0.0331;0.0643;1.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0138;0.0521;0.0920;0.0415;0.0521;0.0713;0.0594;0.0387;0.0560;0.0848;0.0470;0.0540;151;10;0.0;0.0;0.0199;0.0331;0.0662;0.0199;0.0;0.0199;0.0397;0.0265;0.0066;0.0;0.0530;1.0000;0.0;0.3000;0.0500;0.0662;0.2000;0.0;0.1500;0.0397;0.1333;0.2000;0.0;0.0530;0.0174;0.0100;0.0007;0.0662;0.0662;1.0000;1.0000;1.0000
user_26;300;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;62;0;0.0;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000
user_27;251;0.0364;0.0;0.2000;0.0300;0.0050;0.1333;0.0;0.1500;0.0250;0.1000;0.4000;0.0;0.0100;0.0431;0.0276;0.0272;0.4000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0048;0.0383;0.0900;0.0340;0.0383;0.0697;0.0745;0.0383;0.0572;0.1386;0.0383;0.0393;181;5;1000;0.0;0.0110;0.0166;0.0276;0.0110;0.0;0.0166;0.0276;0.0166;0.0110;0.0;0.0276;0.2500;0.0;0.2000;0.0300;0.0276;0.1333;0.0;0.1500;0.0276;0.1000;0.4000;0.0;0.0276;0.0085;0.0050;0.0001;0.0276;0.0276;0.0000;1.0000;1.0000
user_27;252;0.0175;0.0;0.1000;0.0800;0.0080;0.1333;0.0;0.1000;0.0400;0.1667;0.0000;0.0;0.0160;0.0387;0.0656;0.0636;0.1923;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0096;0.0597;0.0353;0.0670;0.0597;0.0543;0.0492;0.0597;0.0863;0.0000;0.0597;0.0605;122;8;0.0;0.0;0.0082;0.0656;0.0656;0.0164;0.0;0.0164;0.0656;0.0410;0.0000;0.0;0.0656;0.1667;0.0;0.1000;0.0800;0.0656;0.1333;0.0;0.1000;0.0656;0.1667;0.0000;0.0;0.0656;0.0143;0.0080;0.0005;0.0656;0.0656;0.0000;1.0000;0.0000
